race_id,race_date,race_time,track,race_number,distance_m,grade,race_type,dog_name,dog_url,trap,finish_pos,btn,bend_pos,comments,age_sex,trainer,isp,sp_decimal,run_time,split_time,tfr,forecast_gbp,tricast_gbp,going_allowance,source_url
1324414,2025-10-12,17:37,Sheffield,,280,D2,Flat,TULLYMURRY AL,https://www.timeform.com/greyhound-racing/greyhound-form/tullymurry-al/101996,4,2,nk,1-1-,"QAw,Ld-2",3d,T D Coote,15/8,3.44,0.0,0.0,102,13.99,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1737/2025-10-12/1324414
1324414,2025-10-12,17:37,Sheffield,,280,D2,Flat,IDAS SPIDER,https://www.timeform.com/greyhound-racing/greyhound-form/idas-spider/100347,2,3,nk,3-3-,RanOn,3d,M A P O'donnell,13/8f,2.88,0.0,0.0,98,13.99,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1737/2025-10-12/1324414
1324414,2025-10-12,17:37,Sheffield,,280,D2,Flat,KEADY CASHOUT,https://www.timeform.com/greyhound-racing/greyhound-form/keady-cashout/107721,5,4,2,4-4-,ClearRun,2d,P Prior,5/1,7.58,0.0,0.0,85,13.99,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1737/2025-10-12/1324414
1324414,2025-10-12,17:37,Sheffield,,280,D2,Flat,A FINE TIME,https://www.timeform.com/greyhound-racing/greyhound-form/a-fine-time/100346,6,5,nk,2-5-,ClearRun,3d,M A P O'donnell,8/1,16.87,0.0,0.0,82,13.99,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1737/2025-10-12/1324414
1324415,2025-10-12,17:57,Sheffield,,500,A6,Flat,SWIFT AGENDA,https://www.timeform.com/greyhound-racing/greyhound-form/swift-agenda/97160,3,1,-,3111,Ld2,3b,R A Draper,5/1,8.43,29.51,4.4,82,15.49,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1757/2025-10-12/1324415
1324415,2025-10-12,17:57,Sheffield,,500,A6,Flat,FEARSOME DANCER,https://www.timeform.com/greyhound-racing/greyhound-form/fearsome-dancer/103248,1,2,3½,2333,ClearRun,3b,K Hodson,11/8f,2.91,29.79,4.46,69,15.49,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1757/2025-10-12/1324415
1324415,2025-10-12,17:57,Sheffield,,500,A6,Flat,TIMELESS TRUTH,https://www.timeform.com/greyhound-racing/greyhound-form/timeless-truth/108004,5,3,nk,5554,LckEP,2d,M A P O'donnell,12/1,15.97,29.82,4.52,71,15.49,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1757/2025-10-12/1324415
1324415,2025-10-12,17:57,Sheffield,,500,A6,Flat,VANESSAS TIGER,https://www.timeform.com/greyhound-racing/greyhound-form/vanessas-tiger/109591,6,4,½,1222,"VeryWide,QAw,Ld-2",2d,D L Cross,15/8,3.55,29.86,4.33,66,15.49,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1757/2025-10-12/1324415
1324415,2025-10-12,17:57,Sheffield,,500,A6,Flat,TROUBLED WATER,https://www.timeform.com/greyhound-racing/greyhound-form/troubled-water/96467,4,5,2½,4445,ClearRun,3b,S Naylor,7/2,5.52,30.06,4.46,56,15.49,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1757/2025-10-12/1324415
1324318,2025-10-12,17:51,Star Pelaw,,435,OR3,Flat,BALLINABOLA EVE,https://www.timeform.com/greyhound-racing/greyhound-form/ballinabola-eve/103934,3,1,-,1111,"Middle,QAw,ALed",3b,G A Foot,4/11f,1.48,25.81,5.47,96,3.27,4.66,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1751/2025-10-12/1324318
1324318,2025-10-12,17:51,Star Pelaw,,435,OR3,Flat,DAIRYHILL SUZI,https://www.timeform.com/greyhound-racing/greyhound-form/dairyhill-suzi/102101,1,2,1,3322,"Rls,2ndFr3",3b,D Blackbird,4/1,7.06,25.89,5.59,92,3.27,4.66,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1751/2025-10-12/1324318
1324318,2025-10-12,17:51,Star Pelaw,,435,OR3,Flat,HOFFA EPIC,https://www.timeform.com/greyhound-racing/greyhound-form/hoffa-epic/107497,4,3,2¾,2233,"Middle,Chl-1",2b,D Blackbird,4/1,6.93,26.12,5.48,80,3.27,4.66,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1751/2025-10-12/1324318
1324318,2025-10-12,17:51,Star Pelaw,,435,OR3,Flat,WESTFIELD GRACIE,https://www.timeform.com/greyhound-racing/greyhound-form/westfield-gracie/103613,6,4,2¼,4444,"Wide,ClearRun",3b,J L Smith,25/1,49.5,26.29,5.61,70,3.27,4.66,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1751/2025-10-12/1324318
1324318,2025-10-12,17:51,Star Pelaw,,435,OR3,Flat,BRAMBLE TESSIE,https://www.timeform.com/greyhound-racing/greyhound-form/bramble-tessie/91146,5,5,6½,6655,"MidStart,Crd1",4b,C L Hardy,25/1,150.0,26.82,5.55,46,3.27,4.66,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1751/2025-10-12/1324318
1324318,2025-10-12,17:51,Star Pelaw,,435,OR3,Flat,MISS MONACO,https://www.timeform.com/greyhound-racing/greyhound-form/miss-monaco/108870,2,6,1,5566,"Rls,Crd1",2b,P B Philpott,20/1,33.25,26.89,5.57,42,3.27,4.66,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1751/2025-10-12/1324318
1324319,2025-10-12,18:11,Star Pelaw,,435,OR3,Flat,BALLYMAC MIST,https://www.timeform.com/greyhound-racing/greyhound-form/ballymac-mist/104427,6,1,-,2111,"MidWide,EP,Led 1/4",2b,G A Foot,6/1,9.83,25.78,5.48,98,18.63,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1811/2025-10-12/1324319
1324319,2025-10-12,18:11,Star Pelaw,,435,OR3,Flat,STEADYON MARLENE,https://www.timeform.com/greyhound-racing/greyhound-form/steadyon-marlene/104381,2,2,sh,3322,"Middle,2ndFr2",2b,S Roberts,11/10f,2.32,25.79,5.52,97,18.63,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1811/2025-10-12/1324319
1324319,2025-10-12,18:11,Star Pelaw,,435,OR3,Flat,BRYNOFFA PIPPY,https://www.timeform.com/greyhound-racing/greyhound-form/brynoffa-pippy/99347,5,3,2½,4433,"MidWide,CrdStart,HandyFr3",3b,S Roberts,2/1,3.02,25.99,5.55,91,18.63,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1811/2025-10-12/1324319
1324319,2025-10-12,18:11,Star Pelaw,,435,OR3,Flat,WESTFIELD ZUCOTO,https://www.timeform.com/greyhound-racing/greyhound-form/westfield-zucoto/103347,4,4,4¼,5555,"Middle,Crd1",2b,J L Smith,25/1,27.74,26.33,5.55,73,18.63,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1811/2025-10-12/1324319
1324319,2025-10-12,18:11,Star Pelaw,,435,OR3,Flat,YA NO,https://www.timeform.com/greyhound-racing/greyhound-form/ya-no/102127,1,5,1¾,1244,"Rls,EP,Led- 1/4,Crd2",3b,J L Smith,4/1,7.8,26.47,5.46,65,18.63,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1811/2025-10-12/1324319
1324320,2025-10-12,18:29,Star Pelaw,,245,OR3,Flat,NURNEY SNIPER,https://www.timeform.com/greyhound-racing/greyhound-form/nurney-sniper/94871,5,1,-,1-1-,"Wide,VQAw,ALed",4b,J S Atkins,12/1,16.0,0.0,0.0,98,77.62,111.65,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1829/2025-10-12/1324320
1324320,2025-10-12,18:29,Star Pelaw,,245,OR3,Flat,KING MORRISON,https://www.timeform.com/greyhound-racing/greyhound-form/king-morrison/89295,4,2,1¾,5-2-,"Middle,RanOn",4d,J S Atkins,7/2,6.7,0.0,0.0,85,77.62,111.65,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1829/2025-10-12/1324320
1324320,2025-10-12,18:29,Star Pelaw,,245,OR3,Flat,FRUITY TOPMAN,https://www.timeform.com/greyhound-racing/greyhound-form/fruity-topman/103256,1,3,nk,4-4-,"Rls,MsdBrk,EP,Crd1",3d,D Calvert,8/13f,1.77,0.0,0.0,88,77.62,111.65,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1829/2025-10-12/1324320
1324320,2025-10-12,18:29,Star Pelaw,,245,OR3,Flat,WONDERFUL JO,https://www.timeform.com/greyhound-racing/greyhound-form/wonderful-jo/108147,3,4,hd,2-3-,"MidRls,EP,Chl&FcdTCk 1/2",4b,S G Tighe,11/4,5.36,0.0,0.0,83,77.62,111.65,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1829/2025-10-12/1324320
1324320,2025-10-12,18:29,Star Pelaw,,245,OR3,Flat,SIMPLE SIMON,https://www.timeform.com/greyhound-racing/greyhound-form/simple-simon/97579,2,5,1¾,3-5-,"Rls,Crd1",4d,D Blackbird,33/1,55.0,0.0,0.0,74,77.62,111.65,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1829/2025-10-12/1324320
1324320,2025-10-12,18:29,Star Pelaw,,245,OR3,Flat,ANNADOWN TURBO,https://www.timeform.com/greyhound-racing/greyhound-form/annadown-turbo/96265,6,6,5,6-6-,"Wide,ClearRun",4d,D Blackbird,33/1,49.22,0.0,0.0,29,77.62,111.65,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1829/2025-10-12/1324320
1324321,2025-10-12,18:46,Star Pelaw,,245,OR3,Flat,BRAMBLE NICKEEN,https://www.timeform.com/greyhound-racing/greyhound-form/bramble-nickeen/91144,3,1,-,2-1-,"Rls,EP,LedFr1",4d,C L Hardy,11/4,4.84,0.0,0.0,117,25.19,35.29,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1846/2025-10-12/1324321
1324321,2025-10-12,18:46,Star Pelaw,,245,OR3,Flat,MAGLASS BUCKS,https://www.timeform.com/greyhound-racing/greyhound-form/maglass-bucks/103860,5,2,1,3-2-,"Middle,2ndFr1",3d,G A Foot,7/1,10.89,0.0,0.0,109,25.19,35.29,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1846/2025-10-12/1324321
1324321,2025-10-12,18:46,Star Pelaw,,245,OR3,Flat,MAGS STAR,https://www.timeform.com/greyhound-racing/greyhound-form/mags-star/99340,2,3,2,1-3-,"MiddleRls,QAw,Led-1",3b,G A Foot,8/11f,1.95,0.0,0.0,93,25.19,35.29,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1846/2025-10-12/1324321
1324321,2025-10-12,18:46,Star Pelaw,,245,OR3,Flat,TULLYMURRY SHINE,https://www.timeform.com/greyhound-racing/greyhound-form/tullymurry-shine/101899,4,4,¾,4-4-,"Middle,Crd1",3b,D Blackbird,5/1,7.4,0.0,0.0,93,25.19,35.29,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1846/2025-10-12/1324321
1324321,2025-10-12,18:46,Star Pelaw,,245,OR3,Flat,BASHER,https://www.timeform.com/greyhound-racing/greyhound-form/basher/103854,6,5,2¾,6-5-,"Wide,VSAw,ClearRun",2d,R Rotherham,12/1,21.48,0.0,0.0,66,25.19,35.29,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1846/2025-10-12/1324321
1324321,2025-10-12,18:46,Star Pelaw,,245,OR3,Flat,CATHALS ICON,https://www.timeform.com/greyhound-racing/greyhound-form/cathals-icon/89099,1,6,2¾,5-6-,"Rls,Crd1",5d,P B Philpott,33/1,84.8,0.0,0.0,52,25.19,35.29,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1846/2025-10-12/1324321
1324322,2025-10-12,19:04,Star Pelaw,,245,OR3,Flat,TICKETS KING,https://www.timeform.com/greyhound-racing/greyhound-form/tickets-king/106707,3,1,-,1-1-,"MiddleRls,VQAw,ALed",2d,R B Galloway,12/1,14.59,0.0,0.0,101,198.48,549.9,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1904/2025-10-12/1324322
1324322,2025-10-12,19:04,Star Pelaw,,245,OR3,Flat,POPPER DUKE,https://www.timeform.com/greyhound-racing/greyhound-form/popper-duke/102337,6,2,2¾,3-2-,"Wide,2ndFr1",2d,G Walker,25/1,65.0,0.0,0.0,80,198.48,549.9,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1904/2025-10-12/1324322
1324322,2025-10-12,19:04,Star Pelaw,,245,OR3,Flat,BITZER MALONEY,https://www.timeform.com/greyhound-racing/greyhound-form/bitzer-maloney/103411,5,3,7½,6-3-,"MidWide,BCrd1",3d,M J Watson,5/2,4.1,0.0,0.0,29,198.48,549.9,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1904/2025-10-12/1324322
1324322,2025-10-12,19:04,Star Pelaw,,245,OR3,Flat,HUGO BE SLICK,https://www.timeform.com/greyhound-racing/greyhound-form/hugo-be-slick/107678,1,4,2¾,2-5-,"Rls,EP,2nd-BCrd1",2d,S G Tighe,1/1f,2.2,0.0,0.0,8,198.48,549.9,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1904/2025-10-12/1324322
1324322,2025-10-12,19:04,Star Pelaw,,245,OR3,Flat,LAUGHIL REX,https://www.timeform.com/greyhound-racing/greyhound-form/laughil-rex/103258,2,5,¾,4-4-,"Rls,BCrd1",3d,J Watson,4/1,7.6,0.0,0.0,0,198.48,549.9,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1904/2025-10-12/1324322
1324322,2025-10-12,19:04,Star Pelaw,,245,OR3,Flat,HIGH BEAM HICKEY,https://www.timeform.com/greyhound-racing/greyhound-form/high-beam-hickey/92400,4,6,¾,5-6-,"Middle,BCrd1",4b,J S Atkins,6/1,12.5,0.0,0.0,0,198.48,549.9,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1904/2025-10-12/1324322
1324323,2025-10-12,19:24,Star Pelaw,,435,OR,Flat,TOOMEVARA SHEERA,https://www.timeform.com/greyhound-racing/greyhound-form/toomevara-sheera/105907,3,1,-,1111,"Middle,EP,ALed(HT)",2d,P B Philpott,7/4f,3.59,25.52,0.0,112,8.61,27.89,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1924/2025-10-12/1324323
1324323,2025-10-12,19:24,Star Pelaw,,435,OR,Flat,SHARP ROYD,https://www.timeform.com/greyhound-racing/greyhound-form/sharp-royd/101865,5,2,3¾,2233,"Wide,EP,HandyTh'out(HT)",3d,V J Lund,3/1,5.24,25.83,0.0,95,8.61,27.89,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1924/2025-10-12/1324323
1324323,2025-10-12,19:24,Star Pelaw,,435,OR,Flat,MOSSEND MAX,https://www.timeform.com/greyhound-racing/greyhound-form/mossend-max/95266,4,3,sh,3322,"Middle,2ndFr 1/2-NrLine(HT)",4d,G Walker,6/1,9.2,25.84,0.0,95,8.61,27.89,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1924/2025-10-12/1324323
1324323,2025-10-12,19:24,Star Pelaw,,435,OR,Flat,BRUNOS BOY,https://www.timeform.com/greyhound-racing/greyhound-form/brunos-boy/106596,1,4,sh,4444,"Rls,ClearRun(HT)",2d,C Watson,2/1,3.76,25.85,0.0,94,8.61,27.89,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1924/2025-10-12/1324323
1324323,2025-10-12,19:24,Star Pelaw,,435,OR,Flat,TOWNSPARK TAYLOR,https://www.timeform.com/greyhound-racing/greyhound-form/townspark-taylor/109614,6,5,2¼,6655,"Wide,VSAw,ClearRun(HT)",2d,R B Galloway,16/1,20.0,26.04,0.0,84,8.61,27.89,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1924/2025-10-12/1324323
1324323,2025-10-12,19:24,Star Pelaw,,435,OR,Flat,TOMMYS OREO,https://www.timeform.com/greyhound-racing/greyhound-form/tommys-oreo/109265,2,6,1¾,5566,"MidStart,ClearRun(HT)",2d,R B Galloway,8/1,11.22,26.18,0.0,76,8.61,27.89,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1924/2025-10-12/1324323
1324324,2025-10-12,19:42,Star Pelaw,,435,OR,Flat,AMBER DOLLAR,https://www.timeform.com/greyhound-racing/greyhound-form/amber-dollar/104481,4,1,-,2111,"Middle,LedFr2",3b,D Blackbird,7/4jf,3.02,25.84,5.52,95,5.27,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1942/2025-10-12/1324324
1324324,2025-10-12,19:42,Star Pelaw,,435,OR,Flat,LEAHS PAT,https://www.timeform.com/greyhound-racing/greyhound-form/leahs-pat/108818,2,2,3½,1222,"MidRails,EP,Led-2",2b,C Jackson,7/4jf,3.2,26.12,5.52,80,5.27,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1942/2025-10-12/1324324
1324324,2025-10-12,19:42,Star Pelaw,,435,OR,Flat,WESTFIELD SNIPER,https://www.timeform.com/greyhound-racing/greyhound-form/westfield-sniper/96113,1,3,2,4433,"Rls,VSAw,Crd 1/4",4d,J L Smith,6/1,7.9,26.29,5.72,75,5.27,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1942/2025-10-12/1324324
1324324,2025-10-12,19:42,Star Pelaw,,435,OR,Flat,DARBYS FAYE,https://www.timeform.com/greyhound-racing/greyhound-form/darbys-faye/103752,3,4,5,3344,"Middle,Crd 1/4",2b,G A Foot,5/2,4.1,26.68,5.65,54,5.27,0.0,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1942/2025-10-12/1324324
1324325,2025-10-12,19:58,Star Pelaw,,435,OR2,Flat,HILLSIDE LILY,https://www.timeform.com/greyhound-racing/greyhound-form/hillside-lily/97889,1,1,-,1111,"Rls,EP,Led1",3b,M R Stout,10/11f,3.32,25.53,5.39,111,25.53,126.99,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1958/2025-10-12/1324325
1324325,2025-10-12,19:58,Star Pelaw,,435,OR2,Flat,TOONRLEE,https://www.timeform.com/greyhound-racing/greyhound-form/toonrlee/107889,6,2,2½,6532,"Wide,RanOn",2d,D Wilkinson,20/1,24.22,25.74,5.51,100,25.53,126.99,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1958/2025-10-12/1324325
1324325,2025-10-12,19:58,Star Pelaw,,435,OR2,Flat,TROOPER MCEVOY,https://www.timeform.com/greyhound-racing/greyhound-form/trooper-mcevoy/103288,2,3,2¾,4323,"Rls,ClearRun",4d,S Roberts,14/1,18.26,25.96,5.5,88,25.53,126.99,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1958/2025-10-12/1324325
1324325,2025-10-12,19:58,Star Pelaw,,435,OR2,Flat,BOGGER DARLING,https://www.timeform.com/greyhound-racing/greyhound-form/bogger-darling/107566,5,4,1¼,2244,"Middle,Chl-1,Crd2",2b,S Roberts,5/1,6.04,26.05,5.4,88,25.53,126.99,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1958/2025-10-12/1324325
1324325,2025-10-12,19:58,Star Pelaw,,435,OR2,Flat,TEASE ME,https://www.timeform.com/greyhound-racing/greyhound-form/tease-me/97235,3,5,1,5665,"Middle,Crd2",4b,M J Fieldson,10/1,11.25,26.14,5.48,83,25.53,126.99,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1958/2025-10-12/1324325
1324325,2025-10-12,19:58,Star Pelaw,,435,OR2,Flat,SUNNYSIDE GURKHA,https://www.timeform.com/greyhound-racing/greyhound-form/sunnyside-gurkha/108310,4,6,1¼,3456,"Middle,Crd2",2d,E Soppitt,7/4,2.87,26.24,5.44,77,25.53,126.99,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/1958/2025-10-12/1324325
1324327,2025-10-12,20:34,Star Pelaw,,590,OR2,Flat,AGILE ANGE,https://www.timeform.com/greyhound-racing/greyhound-form/agile-ange/97775,6,1,-,2111,"Wide,EP,Led2",4b,D Calvert,11/8f,2.85,35.82,14.56,122,10.55,26.17,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/2034/2025-10-12/1324327
1324327,2025-10-12,20:34,Star Pelaw,,590,OR2,Flat,TROY ROBBO,https://www.timeform.com/greyhound-racing/greyhound-form/troy-robbo/105300,3,2,2¾,4222,"Rls,2ndFr2",3d,R J Buckton,11/2,9.82,36.04,14.65,113,10.55,26.17,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/2034/2025-10-12/1324327
1324327,2025-10-12,20:34,Star Pelaw,,590,OR2,Flat,CLONA CURLY,https://www.timeform.com/greyhound-racing/greyhound-form/clona-curly/98921,4,3,2¾,6333,"Middle,HandyFr3",3d,D Henry,7/2,6.0,36.27,14.76,104,10.55,26.17,0.0,https://www.timeform.com/greyhound-racing/results/star-pelaw/2034/2025-10-12/1324327
